status,request_url,outputUrl
No data for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI05MOAS/GL469/04-CTDGVM000/recovered_host/ctdgv_m_glider_instrument_recovered?beginDT=2014-09-10T23:00:00.000Z&endDT=2014-09-18T00:00:00.000Z&include_annotations=true&include_provenance=true,no_output_url
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI05MOAS/GL469/04-CTDGVM000/telemetered/ctdgv_m_glider_instrument?beginDT=2014-09-10T23:00:00.000Z&endDT=2014-09-18T00:00:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181129T175810-GI05MOAS-GL469-04-CTDGVM000-telemetered-ctdgv_m_glider_instrument/catalog.html
No data for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI05MOAS/GL477/04-CTDGVM000/recovered_host/ctdgv_m_glider_instrument_recovered?beginDT=2014-09-10T23:00:00.000Z&endDT=2015-04-17T00:00:00.000Z&include_annotations=true&include_provenance=true,no_output_url
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI05MOAS/GL477/04-CTDGVM000/telemetered/ctdgv_m_glider_instrument?beginDT=2014-09-10T23:00:00.000Z&endDT=2015-04-17T00:00:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181129T175823-GI05MOAS-GL477-04-CTDGVM000-telemetered-ctdgv_m_glider_instrument/catalog.html
No data for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI05MOAS/GL478/04-CTDGVM000/recovered_host/ctdgv_m_glider_instrument_recovered?beginDT=2014-09-11T00:50:00.000Z&endDT=2014-09-12T00:00:00.000Z&include_annotations=true&include_provenance=true,no_output_url
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI05MOAS/GL478/04-CTDGVM000/telemetered/ctdgv_m_glider_instrument?beginDT=2014-09-11T00:50:00.000Z&endDT=2014-09-12T00:00:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181129T175837-GI05MOAS-GL478-04-CTDGVM000-telemetered-ctdgv_m_glider_instrument/catalog.html
No data for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI05MOAS/GL484/04-CTDGVM000/recovered_host/ctdgv_m_glider_instrument_recovered?beginDT=2015-08-17T10:25:00.000Z&endDT=2016-10-19T00:00:00.000Z&include_annotations=true&include_provenance=true,no_output_url
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI05MOAS/GL484/04-CTDGVM000/telemetered/ctdgv_m_glider_instrument?beginDT=2015-08-17T10:25:00.000Z&endDT=2016-10-19T00:00:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181129T175850-GI05MOAS-GL484-04-CTDGVM000-telemetered-ctdgv_m_glider_instrument/catalog.html
No data for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI05MOAS/GL485/04-CTDGVM000/recovered_host/ctdgv_m_glider_instrument_recovered?beginDT=2015-08-17T10:36:00.000Z&endDT=2015-11-20T00:00:00.000Z&include_annotations=true&include_provenance=true,no_output_url
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI05MOAS/GL485/04-CTDGVM000/telemetered/ctdgv_m_glider_instrument?beginDT=2015-08-17T10:36:00.000Z&endDT=2015-11-20T00:00:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181129T175904-GI05MOAS-GL485-04-CTDGVM000-telemetered-ctdgv_m_glider_instrument/catalog.html
