status,request_url,outputUrl
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI03FLMA/RIM01/02-ADCPSL003/recovered_inst/adcp_velocity_earth?beginDT=2014-09-12T20:11:00.000Z&endDT=2018-06-15T07:59:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T021832-GI03FLMA-RIM01-02-ADCPSL003-recovered_inst-adcp_velocity_earth/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI03FLMA/RIM01/02-ADCPSL003/recovered_host/adcps_jln_sio_mule_instrument?beginDT=2014-09-12T20:11:00.000Z&endDT=2018-06-15T07:59:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T022120-GI03FLMA-RIM01-02-ADCPSL003-recovered_host-adcps_jln_sio_mule_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI03FLMA/RIM01/02-ADCPSL003/telemetered/adcps_jln_sio_mule_instrument?beginDT=2014-09-12T20:11:00.000Z&endDT=2018-06-15T07:59:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T022135-GI03FLMA-RIM01-02-ADCPSL003-telemetered-adcps_jln_sio_mule_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI03FLMA/RI000/00-CTDMOH000/recovered_inst/ctdmo_ghqr_instrument_recovered?beginDT=2014-09-12T20:11:00.000Z&endDT=2018-06-15T07:59:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T022305-GI03FLMA-RI000-00-CTDMOH000-recovered_inst-ctdmo_ghqr_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI03FLMA/RI000/00-CTDMOH100/recovered_inst/ctdmo_ghqr_instrument_recovered?beginDT=2014-09-12T20:11:00.000Z&endDT=2018-06-15T07:59:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T022320-GI03FLMA-RI000-00-CTDMOH100-recovered_inst-ctdmo_ghqr_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI03FLMA/RI000/00-CTDMOH400/recovered_inst/ctdmo_ghqr_instrument_recovered?beginDT=2014-09-12T20:11:00.000Z&endDT=2018-06-15T07:59:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T022335-GI03FLMA-RI000-00-CTDMOH400-recovered_inst-ctdmo_ghqr_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI03FLMA/RI000/00-CTDMOH700/recovered_inst/ctdmo_ghqr_instrument_recovered?beginDT=2014-09-12T20:11:00.000Z&endDT=2018-06-15T07:59:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T022354-GI03FLMA-RI000-00-CTDMOH700-recovered_inst-ctdmo_ghqr_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI03FLMA/RIM01/02-CTDMOG040/recovered_inst/ctdmo_ghqr_instrument_recovered?beginDT=2014-09-12T20:11:00.000Z&endDT=2018-06-15T07:59:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T022407-GI03FLMA-RIM01-02-CTDMOG040-recovered_inst-ctdmo_ghqr_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI03FLMA/RIM01/02-CTDMOG040/recovered_host/ctdmo_ghqr_sio_mule_instrument?beginDT=2014-09-12T20:11:00.000Z&endDT=2018-06-15T07:59:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T022421-GI03FLMA-RIM01-02-CTDMOG040-recovered_host-ctdmo_ghqr_sio_mule_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI03FLMA/RIM01/02-CTDMOG040/telemetered/ctdmo_ghqr_sio_mule_instrument?beginDT=2014-09-12T20:11:00.000Z&endDT=2018-06-15T07:59:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T022434-GI03FLMA-RIM01-02-CTDMOG040-telemetered-ctdmo_ghqr_sio_mule_instrument/catalog.html
