status,request_url,outputUrl
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI02HYPM/RIM01/02-CTDMOG039/recovered_inst/ctdmo_ghqr_instrument_recovered?beginDT=2014-09-11T17:13:00.000Z&endDT=2018-06-16T06:32:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T030905-GI02HYPM-RIM01-02-CTDMOG039-recovered_inst-ctdmo_ghqr_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI02HYPM/RIM01/02-CTDMOG039/recovered_host/ctdmo_ghqr_sio_mule_instrument?beginDT=2014-09-11T17:13:00.000Z&endDT=2018-06-16T06:32:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T030918-GI02HYPM-RIM01-02-CTDMOG039-recovered_host-ctdmo_ghqr_sio_mule_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI02HYPM/RIM01/02-CTDMOG039/telemetered/ctdmo_ghqr_sio_mule_instrument?beginDT=2014-09-11T17:13:00.000Z&endDT=2018-06-16T06:32:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T030932-GI02HYPM-RIM01-02-CTDMOG039-telemetered-ctdmo_ghqr_sio_mule_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI02HYPM/WFP02/04-CTDPFL000/recovered_wfp/ctdpf_ckl_wfp_instrument_recovered?beginDT=2014-09-11T17:13:00.000Z&endDT=2018-06-16T06:32:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T030943-GI02HYPM-WFP02-04-CTDPFL000-recovered_wfp-ctdpf_ckl_wfp_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI02HYPM/WFP02/04-CTDPFL000/telemetered/ctdpf_ckl_wfp_instrument?beginDT=2014-09-11T17:13:00.000Z&endDT=2018-06-16T06:32:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T030955-GI02HYPM-WFP02-04-CTDPFL000-telemetered-ctdpf_ckl_wfp_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI02HYPM/WFP02/03-DOSTAL000/recovered_wfp/dosta_ln_wfp_instrument_recovered?beginDT=2014-09-11T17:13:00.000Z&endDT=2018-06-16T06:32:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T031008-GI02HYPM-WFP02-03-DOSTAL000-recovered_wfp-dosta_ln_wfp_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI02HYPM/WFP02/03-DOSTAL000/telemetered/dosta_ln_wfp_instrument?beginDT=2014-09-11T17:13:00.000Z&endDT=2018-06-16T06:32:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T031022-GI02HYPM-WFP02-03-DOSTAL000-telemetered-dosta_ln_wfp_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI02HYPM/WFP02/01-FLORDL000/recovered_wfp/flord_l_wfp_instrument_recovered?beginDT=2014-09-11T17:13:00.000Z&endDT=2018-06-16T06:32:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T031033-GI02HYPM-WFP02-01-FLORDL000-recovered_wfp-flord_l_wfp_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI02HYPM/WFP02/01-FLORDL000/telemetered/flord_l_wfp_instrument?beginDT=2014-09-11T17:13:00.000Z&endDT=2018-06-16T06:32:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T031045-GI02HYPM-WFP02-01-FLORDL000-telemetered-flord_l_wfp_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI02HYPM/WFP02/05-VEL3DL000/recovered_wfp/vel3d_l_wfp_instrument_recovered?beginDT=2014-09-11T17:13:00.000Z&endDT=2018-06-16T06:32:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T031056-GI02HYPM-WFP02-05-VEL3DL000-recovered_wfp-vel3d_l_wfp_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GI02HYPM/WFP02/05-VEL3DL000/telemetered/vel3d_l_wfp_instrument?beginDT=2014-09-11T17:13:00.000Z&endDT=2018-06-16T06:32:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181127T031109-GI02HYPM-WFP02-05-VEL3DL000-telemetered-vel3d_l_wfp_instrument/catalog.html
