status,request_url,outputUrl
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/MFD37/03-CTDBPD000/recovered_host/ctdbp_cdef_dcl_instrument_recovered?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T181904-CP01CNSM-MFD37-03-CTDBPD000-recovered_host-ctdbp_cdef_dcl_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/MFD37/03-CTDBPD000/recovered_inst/ctdbp_cdef_instrument_recovered?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T181917-CP01CNSM-MFD37-03-CTDBPD000-recovered_inst-ctdbp_cdef_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/MFD37/03-CTDBPD000/telemetered/ctdbp_cdef_dcl_instrument?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T182048-CP01CNSM-MFD37-03-CTDBPD000-telemetered-ctdbp_cdef_dcl_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/RID27/03-CTDBPC000/recovered_host/ctdbp_cdef_dcl_instrument_recovered?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T182222-CP01CNSM-RID27-03-CTDBPC000-recovered_host-ctdbp_cdef_dcl_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/RID27/03-CTDBPC000/recovered_inst/ctdbp_cdef_instrument_recovered?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T182359-CP01CNSM-RID27-03-CTDBPC000-recovered_inst-ctdbp_cdef_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/RID27/03-CTDBPC000/telemetered/ctdbp_cdef_dcl_instrument?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T182417-CP01CNSM-RID27-03-CTDBPC000-telemetered-ctdbp_cdef_dcl_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/MFD37/04-DOSTAD000/recovered_host/dosta_abcdjm_dcl_instrument_recovered?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T182549-CP01CNSM-MFD37-04-DOSTAD000-recovered_host-dosta_abcdjm_dcl_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/MFD37/04-DOSTAD000/telemetered/dosta_abcdjm_dcl_instrument?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T182606-CP01CNSM-MFD37-04-DOSTAD000-telemetered-dosta_abcdjm_dcl_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/RID27/04-DOSTAD000/recovered_host/dosta_abcdjm_dcl_instrument_recovered?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T182624-CP01CNSM-RID27-04-DOSTAD000-recovered_host-dosta_abcdjm_dcl_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/RID27/04-DOSTAD000/telemetered/dosta_abcdjm_dcl_instrument?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T182644-CP01CNSM-RID27-04-DOSTAD000-telemetered-dosta_abcdjm_dcl_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/SBD12/08-FDCHPA000/recovered_host/fdchp_a_dcl_instrument_recovered?beginDT=2014-12-13T18:47:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T182705-CP01CNSM-SBD12-08-FDCHPA000-recovered_host-fdchp_a_dcl_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/SBD12/08-FDCHPA000/recovered_inst/fdchp_a_instrument_recovered?beginDT=2014-12-13T18:47:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T182730-CP01CNSM-SBD12-08-FDCHPA000-recovered_inst-fdchp_a_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/SBD12/08-FDCHPA000/telemetered/fdchp_a_dcl_instrument?beginDT=2014-12-13T18:47:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T182747-CP01CNSM-SBD12-08-FDCHPA000-telemetered-fdchp_a_dcl_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/RID27/02-FLORTD000/recovered_host/flort_sample?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T182759-CP01CNSM-RID27-02-FLORTD000-recovered_host-flort_sample/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/RID27/02-FLORTD000/telemetered/flort_sample?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T184404-CP01CNSM-RID27-02-FLORTD000-telemetered-flort_sample/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/SBD11/06-METBKA000/recovered_host/metbk_a_dcl_instrument_recovered?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T184919-CP01CNSM-SBD11-06-METBKA000-recovered_host-metbk_a_dcl_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/SBD11/06-METBKA000/recovered_host/metbk_hourly?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T184933-CP01CNSM-SBD11-06-METBKA000-recovered_host-metbk_hourly/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/SBD11/06-METBKA000/telemetered/metbk_hourly?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T185107-CP01CNSM-SBD11-06-METBKA000-telemetered-metbk_hourly/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/SBD11/06-METBKA000/telemetered/metbk_a_dcl_instrument?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T185956-CP01CNSM-SBD11-06-METBKA000-telemetered-metbk_a_dcl_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/SBD12/06-METBKA000/recovered_host/metbk_a_dcl_instrument_recovered?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T190009-CP01CNSM-SBD12-06-METBKA000-recovered_host-metbk_a_dcl_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/SBD12/06-METBKA000/recovered_host/metbk_hourly?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T190023-CP01CNSM-SBD12-06-METBKA000-recovered_host-metbk_hourly/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/SBD12/06-METBKA000/telemetered/metbk_hourly?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T190414-CP01CNSM-SBD12-06-METBKA000-telemetered-metbk_hourly/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/SBD12/06-METBKA000/telemetered/metbk_a_dcl_instrument?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T191514-CP01CNSM-SBD12-06-METBKA000-telemetered-metbk_a_dcl_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/RID26/07-NUTNRB000/recovered_inst/nutnr_b_instrument_recovered?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T191527-CP01CNSM-RID26-07-NUTNRB000-recovered_inst-nutnr_b_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/RID26/07-NUTNRB000/telemetered/nutnr_b_dcl_conc_instrument?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T192040-CP01CNSM-RID26-07-NUTNRB000-telemetered-nutnr_b_dcl_conc_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/RID26/07-NUTNRB000/telemetered/nutnr_b_dcl_dark_conc_instrument?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T192053-CP01CNSM-RID26-07-NUTNRB000-telemetered-nutnr_b_dcl_dark_conc_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/RID26/07-NUTNRB000/telemetered/nutnr_b_dcl_full_instrument?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T192106-CP01CNSM-RID26-07-NUTNRB000-telemetered-nutnr_b_dcl_full_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/RID26/07-NUTNRB000/recovered_host/nutnr_b_dcl_full_instrument_recovered?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T192232-CP01CNSM-RID26-07-NUTNRB000-recovered_host-nutnr_b_dcl_full_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/CP01CNSM/RID26/07-NUTNRB000/recovered_host/nutnr_b_dcl_dark_full_instrument_recovered?beginDT=2013-11-21T18:15:00.000Z&endDT=2018-03-29T19:37:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181212T192245-CP01CNSM-RID26-07-NUTNRB000-recovered_host-nutnr_b_dcl_dark_full_instrument_recovered/catalog.html
