status,request_url,outputUrl
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GP03FLMA/RIM01/02-ADCPSL003/recovered_inst/adcp_velocity_earth?beginDT=2013-07-21T22:44:00.000Z&endDT=2018-07-27T22:14:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181128T171605-GP03FLMA-RIM01-02-ADCPSL003-recovered_inst-adcp_velocity_earth/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GP03FLMA/RIM01/02-ADCPSL003/recovered_host/adcps_jln_sio_mule_instrument?beginDT=2013-07-21T22:44:00.000Z&endDT=2018-07-27T22:14:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181128T171853-GP03FLMA-RIM01-02-ADCPSL003-recovered_host-adcps_jln_sio_mule_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GP03FLMA/RIM01/02-ADCPSL003/telemetered/adcps_jln_sio_mule_instrument?beginDT=2013-07-21T22:44:00.000Z&endDT=2018-07-27T22:14:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181128T171906-GP03FLMA-RIM01-02-ADCPSL003-telemetered-adcps_jln_sio_mule_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GP03FLMA/RIM01/02-CTDMOG040/recovered_inst/ctdmo_ghqr_instrument_recovered?beginDT=2013-07-21T22:44:00.000Z&endDT=2018-07-27T22:14:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181128T172034-GP03FLMA-RIM01-02-CTDMOG040-recovered_inst-ctdmo_ghqr_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GP03FLMA/RIM01/02-CTDMOG040/recovered_host/ctdmo_ghqr_sio_mule_instrument?beginDT=2013-07-21T22:44:00.000Z&endDT=2018-07-27T22:14:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181128T172050-GP03FLMA-RIM01-02-CTDMOG040-recovered_host-ctdmo_ghqr_sio_mule_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GP03FLMA/RIM01/02-CTDMOG040/telemetered/ctdmo_ghqr_sio_mule_instrument?beginDT=2013-07-21T22:44:00.000Z&endDT=2018-07-27T22:14:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181128T172104-GP03FLMA-RIM01-02-CTDMOG040-telemetered-ctdmo_ghqr_sio_mule_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GP03FLMA/RIM01/02-CTDMOG041/recovered_inst/ctdmo_ghqr_instrument_recovered?beginDT=2013-07-21T22:44:00.000Z&endDT=2018-07-27T22:14:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181128T172119-GP03FLMA-RIM01-02-CTDMOG041-recovered_inst-ctdmo_ghqr_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GP03FLMA/RIM01/02-CTDMOG041/recovered_host/ctdmo_ghqr_sio_mule_instrument?beginDT=2013-07-21T22:44:00.000Z&endDT=2018-07-27T22:14:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181128T172135-GP03FLMA-RIM01-02-CTDMOG041-recovered_host-ctdmo_ghqr_sio_mule_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GP03FLMA/RIM01/02-CTDMOG041/telemetered/ctdmo_ghqr_sio_mule_instrument?beginDT=2013-07-21T22:44:00.000Z&endDT=2018-07-27T22:14:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181128T172150-GP03FLMA-RIM01-02-CTDMOG041-telemetered-ctdmo_ghqr_sio_mule_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GP03FLMA/RIM01/02-CTDMOG042/recovered_inst/ctdmo_ghqr_instrument_recovered?beginDT=2013-07-21T22:44:00.000Z&endDT=2018-07-27T22:14:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181128T172204-GP03FLMA-RIM01-02-CTDMOG042-recovered_inst-ctdmo_ghqr_instrument_recovered/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GP03FLMA/RIM01/02-CTDMOG042/recovered_host/ctdmo_ghqr_sio_mule_instrument?beginDT=2013-07-21T22:44:00.000Z&endDT=2018-07-27T22:14:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181128T172215-GP03FLMA-RIM01-02-CTDMOG042-recovered_host-ctdmo_ghqr_sio_mule_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GP03FLMA/RIM01/02-CTDMOG042/telemetered/ctdmo_ghqr_sio_mule_instrument?beginDT=2013-07-21T22:44:00.000Z&endDT=2018-07-27T22:14:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181128T172229-GP03FLMA-RIM01-02-CTDMOG042-telemetered-ctdmo_ghqr_sio_mule_instrument/catalog.html
Data available for request,https://ooinet.oceanobservatories.org/api/m2m/12576/sensor/inv/GP03FLMA/RIM01/02-CTDMOG043/recovered_inst/ctdmo_ghqr_instrument_recovered?beginDT=2013-07-21T22:44:00.000Z&endDT=2018-07-27T22:14:00.000Z&include_annotations=true&include_provenance=true,https://opendap.oceanobservatories.org/thredds/catalog/ooi/lgarzio@marine.rutgers.edu/20181128T172243-GP03FLMA-RIM01-02-CTDMOG043-recovered_inst-ctdmo_ghqr_instrument_recovered/catalog.html
